Cruise,Station,mon/day/yr,hh:mm,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Depth [m],QF,Potential Temperature [oC],QF,Salinity [psu],QF,"Sigma-theta
[kg/m^3]",QF,DO [mL/L],QF,AOU [mL/L],QF,Nitrate [micro M],QF,"Nitrite
 [micro M]",QF,"Silicate 
[micro M]",QF,Phosphate [micro M],QF,Chlorophyll [micro g/L],QF,Prokaryotic production [micro g C/L/d],QF,Prokaryote abundance [10^5 cells/mL],QF,Viral abundance [10^5 particles/mL],QF
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,0,0,4.6,0,33.93270363,0,26.8739,0,7.24,0,-1.18,0,21.4,0,0.16,0,0,0,1.5,0,0.44,0,0.428843,0,4.838,0,55.55,0
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,10,0,4.50529,0,33.92999762,0,26.882,0,7.23,0,-0.29,0,21.5,0,0.17,0,0,0,1.5,0,0.51,0,0.418982,0,4.735,0,61.8,0
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,21,0,4.51848,0,33.93218735,0,26.8823,0,7.22,0,0.18,0,21.5,0,0.17,0,0,0,1.49,0,0.49,0,0.417778,0,4.779,0,61.4,0
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,30,0,4.53481,0,33.93143963,0,26.8799,0,7.23,0,-0.56,0,21.4,0,0.16,0,0,0,1.51,0,0.48,0,0.404473,0,5.094,0,60.67,0
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,50,0,4.50137,0,33.92953475,0,26.8821,0,7.25,0,-1.18,0,21.5,0,0.18,0,0,0,1.52,0,0.51,0,0.406068,0,4.96,0,48.12,0
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,75,0,2.53277,0,33.94482767,0,27.0834,0,7.28,0,13.96,0,26.3,0,0.16,0,10.3,0,1.89,0,0.34,0,0.131906,0,5.106,0,37.14,0
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,100,0,2.36351,0,33.94190787,0,27.0951,0,7.29,0,14.69,0,26.7,0,0.2,0,12.4,0,1.88,0,0.23,0,0.078064,0,4.245,0,34.07,0
KH04_5,SX12,01/04/2005,15:32,-169.9908,-59.3677,4941,123,0,2.30525,0,33.95465559,0,27.11,0,7.23,0,17.9,0,27.3,0,0.3,0,13,0,1.85,0,0.14,0,0.048758,0,4.144,0,28.87,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,148,0,1.8504,0,33.91844406,0,27.1166,0,7.41,0,13.9,0,27.5,0,0.26,0,14.4,0,1.84,0,0.11,0,0.021498,0,3.421,0,32.61,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,198,0,1.7639,0,33.93001542,0,27.1323,0,7.39,0,15.59,0,28,0,0.29,0,15.4,0,1.87,0,0.06,0,0.01541,0,2.874,0,28.07,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,297,0,2.57646,0,34.12065807,0,27.2203,0,6.11,0,65.27,0,31.5,0,0,0,27.7,0,2.09,0,,,0.005152,0,1.793,0,21.44,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,396,0,2.09883,0,34.17242626,0,27.3009,0,5.79,0,83.43,0,33,0,0,0,37.4,0,2.19,0,,,0.004003,0,1.617,0,19.15,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,495,0,2.51599,0,34.31933341,0,27.3843,0,4.78,0,124.62,0,34.9,0,0,0,50,0,2.34,0,,,0.002616,0,1.455,0,15.64,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,594,0,2.53724,0,34.41569711,0,27.4595,0,4.33,0,144.21,0,35.9,0,0,0,59.8,0,2.41,0,,,0.001649,0,1.32,0,24.46,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,791,0,2.39044,0,34.54546845,0,27.5758,0,3.98,0,160.76,0,35.9,0,0,0,71.3,0,2.4,0,,,0.001349,0,0.924,0,18.21,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,990,0,2.29383,0,34.6314839,0,27.6527,0,3.99,0,161.25,0,34.7,0,0,0,76.6,0,2.32,0,,,0.000768,0,0.693,0,9.95,0
KH04_5,SX12,01/04/2005,07:28,-169.9955,-59.3662,4953,1235,0,2.14778,0,34.69080559,0,27.7121,0,4.19,0,153.11,0,33.5,0,0,0,80.8,0,2.25,0,,,0.000478,0,0.576,0,9.83,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,1480,0,1.96168,0,34.72734263,0,27.7563,0,4.32,0,148.83,0,32.7,0,0,0,85.6,0,2.18,0,,,0.000382,0,0.373,0,5.83,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,1727,0,1.78896,0,34.74108356,0,27.7808,0,4.4,0,146.8,0,32.4,0,0,0,90.2,0,2.15,0,,,,,,,,
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,1973,0,1.57062,0,34.74263818,0,27.7985,0,4.49,0,144.8,0,32.3,0,0,0,96,0,2.15,0,,,,,0.401,0,5.12,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,2217,0,1.34428,0,34.74183407,0,27.8143,0,4.57,0,143.31,0,32.4,0,0,0,102.3,0,2.17,0,,,0.000335,0,,,,
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,2462,0,1.14026,0,34.73238146,0,27.8209,0,4.66,0,141.24,0,32.7,0,0,0,108.8,0,2.18,0,,,0.000186,0,0.307,0,5.54,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,2707,0,0.980042,0,34.72568091,0,27.8263,0,4.68,0,141.84,0,32.9,0,0,0,113.6,0,2.21,0,,,,,,,,
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,2952,0,0.848683,0,34.72094597,0,27.8311,0,4.71,0,141.48,0,32.9,0,0,0,116.5,0,2.23,0,,,0.000484,0,0.264,0,5.49,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,3193,0,0.734677,0,34.71581806,0,27.8342,0,4.83,0,137.16,0,33.2,0,0,0,120.1,0,2.24,0,,,,,,,,
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,3439,0,0.626363,0,34.71287001,0,27.8386,0,4.82,0,138.93,0,33.4,0,0,0,123.6,0,2.26,0,,,0.000102,0,0.203,0,5.54,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,3683,0,0.574086,0,34.70933241,0,27.8389,0,4.79,0,140.55,0,33.5,0,0,0,125.8,0,2.26,0,,,,,,,,
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,3926,0,0.548229,0,34.71070813,0,27.8416,0,4.82,0,139.67,0,33.4,0,0,0,127.6,0,2.27,0,,,0.000168,0,0.219,0,6.69,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,4170,0,0.538896,0,34.71188734,0,27.8431,0,4.88,0,137.03,0,33.3,0,0,0,128.5,0,2.27,0,,,,,,,,
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,4410,0,0.535866,0,34.71031507,0,27.842,0,4.8,0,140.73,0,33.6,0,0,0,128.7,0,2.25,0,,,0.000156,0,0.225,0,6.03,0
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,4892,0,0.534631,0,34.70599139,0,27.8386,0,4.81,0,140.09,0,33.6,0,0,0,128.4,0,2.26,0,,,,,,,,
KH04_5,SX12,01/03/2005,19:43,-169.9798,-59.3712,4938,4941,0,0.534449,0,34.70776016,0,27.84,0,4.84,0,138.89,0,33.6,0,0,0,128.2,0,2.26,0,,,0.000266,0,0.224,0,6.55,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,0,0,7.2,0,34.0149,0,26.6154,0,6.84,0,-2.94,0,19.3,0,0.21,0,0,0,1.32,0,0.11,0,0.390805,0,4.068,0,42.37,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,10,0,7.17006,0,34.00698073,0,26.6133,0,6.84,0,-2.95,0,19.3,0,0.2,0,0,0,1.31,0,0.11,0,0.24215,0,4.133,0,39.94,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,20,0,7.17312,0,34.00732355,0,26.6131,0,6.84,0,-2.81,0,19.3,0,0.21,0,0,0,1.31,0,0.12,0,0.262723,0,4.06,0,42.24,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,30,0,7.16719,0,34.00846777,0,26.6149,0,6.84,0,-2.83,0,19.3,0,0.21,0,0,0,1.3,0,0.13,0,0.236516,0,4.191,0,40.03,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,48,0,6.02691,0,34.00260868,0,26.7613,0,7.12,0,-7.18,0,20.7,0,0.17,0,0,0,1.48,0,0.19,0,0.359469,0,5.094,0,42.65,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,75,0,4.39165,0,34.03181667,0,26.9751,0,7.12,0,5.38,0,23.4,0,0.19,0,5.8,0,1.67,0,0.45,0,0.342299,0,6.538,0,41.84,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,100,0,3.89021,0,34.00362377,0,27.0048,0,7.05,0,12.51,0,24.5,0,0.24,0,7.9,0,1.7,0,0.35,0,0.178212,0,5.236,0,41.37,0
KH04_5,SX13,01/06/2005,06:50,-170.0013,-54.999,4844,124,0,3.76569,0,34.01461197,0,27.026,0,6.99,0,16.12,0,25,0,0.31,0,8.5,0,1.71,0,0.15,0,0.085936,0,4.211,0,32.03,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,149,0,3.48232,0,33.99386486,0,27.0372,0,7.04,0,16.49,0,25.7,0,0.32,0,9.1,0,1.71,0,0.07,0,0.026131,0,3.308,0,30.53,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,197,0,3.29143,0,33.99447033,0,27.0557,0,6.96,0,21.63,0,26.7,0,0.05,0,10.5,0,1.77,0,0.04,0,0.020678,0,2.614,0,26.93,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,297,0,3.30872,0,34.0722691,0,27.1161,0,6.42,0,45.11,0,28.5,0,0.06,0,16.2,0,1.89,0,,,0.009513,0,1.896,0,22.6,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,396,0,3.29492,0,34.17616902,0,27.2003,0,5.58,0,82.82,0,31.5,0,0,0,27.1,0,2.07,0,,,0.005387,0,1.414,0,17.74,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,496,0,3.16441,0,34.25128735,0,27.2724,0,5.13,0,103.61,0,33,0,0,0,35.4,0,2.21,0,,,0.002935,0,1.313,0,15.29,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,594,0,2.8379,0,34.31582003,0,27.3535,0,4.71,0,124.91,0,34.7,0,0,0,45.9,0,2.33,0,,,0.01219,0,1.27,0,16.39,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,792,0,2.65087,0,34.44099922,0,27.47,0,4.19,0,149.64,0,35.8,0,0,0,60.3,0,2.39,0,,,0.00251,0,0.878,0,34.72,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,989,0,2.4796,0,34.54091596,0,27.5646,0,4.02,0,158.6,0,35.6,0,0,0,69.2,0,2.4,0,,,0.001017,0,0.629,0,9.44,0
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,1235,0,2.28358,0,34.63694918,0,27.6579,0,4.02,0,159.86,0,34.5,0,0,0,76.2,0,2.32,0,,,,,,,,
KH04_5,SX13,01/06/2005,02:06,-170.0013,-54.9987,4842,1481,0,2.13766,0,34.69332457,0,27.715,0,4.21,0,152.61,0,33.5,0,0,0,80.4,0,2.25,0,,,0.00044,0,0.546,0,10.01,0
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,1727,0,1.96659,0,34.72593106,0,27.7548,0,4.31,0,149.32,0,32.7,0,0,0,84.6,0,2.19,0,,,,,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,1972,0,1.76181,0,34.73927879,0,27.7814,0,4.39,0,147.75,0,32.3,0,0,0,89.8,0,2.17,0,,,,,0.407,0,7.04,0
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,2218,0,1.55564,0,34.74220932,0,27.7993,0,4.47,0,145.93,0,32.4,0,0,0,96,0,2.17,0,,,0.000486,0,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,2463,0,1.34924,0,34.73865337,0,27.8114,0,4.57,0,143.21,0,32.5,0,0,0,102.2,0,2.19,0,,,0.000545,0,0.29,0,6.14,0
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,2708,0,1.16223,0,34.73214917,0,27.8192,0,4.6,0,143.51,0,32.8,0,0,0,107.3,0,2.2,0,,,,,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,2951,0,1.02285,0,34.72743197,0,27.8248,0,4.56,0,146.63,0,32.8,0,0,0,112,0,2.2,0,,,0.000039,0,0.238,0,5.86,0
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,3196,0,0.873995,0,34.72057075,0,27.8291,0,4.69,0,142.43,0,33.1,0,0,0,116,0,2.22,0,,,,,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,3440,0,0.753989,0,34.71665781,0,27.8337,0,4.71,0,142.33,0,33.1,0,0,0,119.5,0,2.23,0,,,0.000316,0,0.225,0,5.95,0
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,3683,0,0.653942,0,34.71254841,0,27.8366,0,4.75,0,141.69,0,33.4,0,0,0,122.1,0,2.25,0,,,,,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,3926,0,0.597888,0,34.71256627,0,27.8401,0,4.77,0,141.35,0,33.4,0,0,0,123.8,0,2.24,0,,,0.000091,0,0.21,0,6.29,0
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,4170,0,0.56628,0,34.71042227,0,27.8403,0,4.77,0,141.53,0,33.4,0,0,0,125.3,0,2.25,0,,,,,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,4413,0,0.551479,0,34.67978314,0,27.8165,0,4.73,0,143.39,0,33.5,0,0,0,126.1,0,2.25,0,,,0.00012,0,0.247,0,6.65,0
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,4655,0,0.536454,0,34.70652738,0,27.8389,0,4.78,0,141.26,0,33.5,0,0,0,126.3,0,2.25,0,,,,,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,4754,0,0.529407,0,34.70792095,0,27.8405,0,4.78,0,141.42,0,33.6,0,0,0,126.9,0,2.25,0,,,,,,,,
KH04_5,SX13,01/05/2005,20:27,-170.0035,-54.9993,4838,4805,0,0.526177,0,34.70754576,0,27.8404,0,4.78,0,141.51,0,33.6,0,0,0,126.5,0,2.25,0,,,0.000443,0,0.258,0,7.07,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,0,0,11.3,0,34.34663253,0,26.2127,0,6.4,0,-10.16,0,10.5,0,0.17,0,0,0,0.81,0,0.27,0,0.334042,0,10.402,0,85.52,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,10,0,11.0148,0,34.3423906,0,26.2612,0,6.44,0,-10.42,0,10.7,0,0.17,0,0,0,0.79,0,0.25,0,0.424129,0,10.276,0,97.23,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,20,0,10.9715,0,34.33834397,0,26.2658,0,6.43,0,-9.82,0,10.8,0,0.13,0,0,0,0.8,0,0.3,0,0.457036,0,11.353,0,113.05,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,30,0,10.9304,0,34.3401543,0,26.2746,0,6.47,0,-11.2,0,10.7,0,0.17,0,0,0,0.79,0,0.28,0,0.448307,0,11.387,0,111.72,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,50,0,9.41147,0,34.74332801,0,26.8506,0,6.72,0,-13.93,0,11.6,0,0.21,0,0,0,0.87,0,0.39,0,0.538698,0,16.217,0,107.2,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,75,0,8.22134,0,34.43555388,0,26.7976,0,6.33,0,12.15,0,15.7,0,0.48,0,2.2,0,1.16,0,0.55,0,0.156574,0,7.407,0,54.5,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,100,0,7.96899,0,34.44049004,0,26.8393,0,6.28,0,15.94,0,17,0,0.07,0,2.4,0,1.17,0,0.06,0,0.043549,0,3.652,0,37.16,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,123,0,7.92164,0,34.44816084,0,26.8524,0,6.28,0,16.24,0,17.1,0,0.07,0,2.8,0,1.18,0,0.04,0,0.040011,0,3.409,0,34.79,0
KH04_5,SX14,01/07/2005,23:31,-169.998,-50.0022,5347,148,0,7.69736,0,34.41989381,0,26.8631,0,6.36,0,14.29,0,17.3,0,0.1,0,2.7,0,1.19,0,0.03,0,0.033066,0,2.928,0,35.13,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,199,0,7.52157,0,34.41076814,0,26.8814,0,6.28,0,18.84,0,18.3,0,0.11,0,3.1,0,1.26,0,0.01,0,0.00932,0,2.522,0,27.69,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,298,0,7.2054,0,34.39269544,0,26.912,0,6.05,0,31.6,0,20.5,0,0.1,0,5.2,0,1.39,0,,,0.004686,0,1.798,0,20.53,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,396,0,6.61344,0,34.33259363,0,26.9457,0,5.94,0,40.67,0,22.7,0,0.05,0,6.6,0,1.51,0,,,0.00371,0,1.626,0,19.64,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,495,0,6.14375,0,34.31681644,0,26.9947,0,5.62,0,58.5,0,24.9,0,0.04,0,10.2,0,1.67,0,,,0.002718,0,1.43,0,17.88,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,594,0,5.60091,0,34.31216691,0,27.0589,0,5.29,0,77.05,0,27.5,0,0.02,0,15.9,0,1.82,0,,,0.001787,0,1.276,0,14.48,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,790,0,4.51045,0,34.3309431,0,27.1998,0,4.84,0,105.51,0,31.1,0,0,0,29.1,0,2.07,0,,,0.00156,0,0.941,0,11.98,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,989,0,3.63476,0,34.38349986,0,27.3327,0,4.53,0,126.45,0,33.6,0,0,0,44.6,0,2.25,0,,,0.001856,0,0.706,0,11.23,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,1235,0,2.97813,0,34.47200944,0,27.4657,0,4.14,0,149.01,0,35.2,0,0,0,61.8,0,2.36,0,,,0.000801,0,0.667,0,8.83,0
KH04_5,SX14,01/07/2005,14:43,-169.9952,-50.0035,5356,1482,0,2.54525,0,34.54843774,0,27.565,0,4.01,0,158.29,0,35.5,0,0,0,71.7,0,2.38,0,,,0.000882,0,0.581,0,10.4,0
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,1728,0,2.31713,0,34.62841035,0,27.6483,0,3.99,0,160.96,0,34.9,0,0,0,79.7,0,2.34,0,,,,,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,1973,0,2.14502,0,34.68729285,0,27.7096,0,4.12,0,156.46,0,33.8,0,0,0,81.2,0,2.26,0,,,,,0.438,0,7.14,0
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,2219,0,1.98627,0,34.72055465,0,27.7489,0,4.25,0,151.84,0,33,0,0,0,85,0,2.21,0,,,0.000425,0,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,2464,0,1.78594,0,34.73677031,0,27.7776,0,4.38,0,148.08,0,32.6,0,0,0,89.9,0,2.18,0,,,0.000897,0,0.338,0,6.18,0
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,2709,0,1.57266,0,34.74066549,0,27.7968,0,4.47,0,145.94,0,32.5,0,0,0,96.2,0,2.19,0,,,,,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,2953,0,1.3562,0,34.73967132,0,27.8117,0,4.56,0,143.7,0,32.5,0,0.08,0,102,0,2.2,0,,,0.000445,0,0.281,0,5.19,0
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,3197,0,1.16978,0,34.73593912,0,27.8217,0,4.6,0,143.46,0,32.7,0,0.08,0,107.6,0,2.22,0,,,,,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,3442,0,0.999557,0,34.72927348,0,27.8279,0,4.66,0,142.58,0,32.9,0,0.08,0,112,0,2.22,0,,,0.000087,0,0.236,0,4.88,0
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,3687,0,0.852176,0,34.72671484,0,27.8355,0,4.73,0,140.55,0,33.1,0,0.08,0,115.9,0,2.24,0,,,,,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,3929,0,0.723139,0,34.71868056,0,27.8372,0,4.76,0,140.33,0,33.3,0,0.06,0,119.6,0,2.25,0,,,0.000313,0,0.21,0,3.38,0
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,4172,0,0.639909,0,34.71533981,0,27.8397,0,4.82,0,138.57,0,33.4,0,0,0,122.7,0,2.26,0,,,,,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,4415,0,0.586113,0,34.71199912,0,27.8403,0,4.79,0,140.46,0,33.4,0,0,0,124.6,0,2.26,0,,,0.000515,0,0.226,0,3.54,0
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,4658,0,0.561502,0,34.71139617,0,27.8413,0,4.8,0,140.49,0,33.5,0,0,0,125.4,0,2.26,0,,,,,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,4901,0,0.548459,0,34.71335317,0,27.8437,0,4.8,0,140.58,0,33.5,0,0,0,125.8,0,2.26,0,,,,,,,,
KH04_5,SX14,01/07/2005,04:00,-169.9962,-50.0165,5388,5358,0,0.54406,0,34.71258874,0,27.8434,0,4.83,0,139.21,0,33.6,0,0,0,125.8,0,2.28,0,,,0.001289,0,0.351,0,4.06,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,0,0,14.9,0,34.9366755,0,25.9458,0,5.78,0,-3.68,0,0.7,0,0,0,0,0,0.19,0,0.19,0,0.433519,0,18.322,0,112.11,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,10,0,14.7224,0,34.92771301,0,25.9776,0,5.81,0,-3.87,0,0.6,0,0.03,0,0,0,0.2,0,0.18,0,0.488411,0,19.58,0,102.94,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,20,0,14.612,0,34.92162964,0,25.9968,0,5.81,0,-3.53,0,0.6,0,0.04,0,0,0,0.19,0,0.22,0,0.473965,0,20.451,0,114.38,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,30,0,14.5595,0,34.91849723,0,26.0057,0,5.83,0,-4.02,0,0.6,0,0.04,0,0,0,0.21,0,0.28,0,0.445232,0,19.511,0,117.05,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,50,0,13.525,0,34.93149629,0,26.2337,0,5.85,0,0.8,0,2.1,0,0.12,0,0,0,0.31,0,0.32,0,0.2972,0,17.139,0,99.98,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,75,0,12.338,0,35.00918765,0,26.5316,0,5.65,0,16.03,0,7.2,0,0.05,0,0,0,0.59,0,0.13,0,0.069198,0,6.688,0,54.15,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,100,0,12.1538,0,35.070712,0,26.6151,0,5.45,0,25.78,0,9.4,0,0.02,0,1.6,0,0.71,0,0.05,0,0.04082,0,4.712,0,38.35,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,124,0,11.8648,0,35.03214882,0,26.6404,0,5.64,0,18.91,0,9.8,0,0.02,0,1.6,0,0.74,0,0.03,0,0.030257,0,4.245,0,38.49,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,150,0,11.5259,0,34.96990241,0,26.6559,0,5.54,0,25.85,0,9.9,0,0,0,1.6,0,0.74,0,0.02,0,0.030542,0,3.963,0,35.06,0
KH04_5,SX15,01/09/2005,11:37,-170,-44.9983,5165,200,0,11.062,0,34.90043148,0,26.6872,0,5.54,0,28.65,0,10.6,0,0,0,1.6,0,0.8,0,0.02,0,0.014592,0,3.181,0,34.65,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,297,0,9.96517,0,34.73669622,0,26.7527,0,5.09,0,55.55,0,16.3,0,0,0,3.9,0,1.14,0,,,0.002421,0,2.286,0,25.29,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,397,0,9.06687,0,34.64442246,0,26.8293,0,4.91,0,69.34,0,19.5,0,0,0,5.9,0,1.33,0,,,0.0054,0,1.676,0,17.7,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,495,0,8.04838,0,34.51466971,0,26.8857,0,5.17,0,64.57,0,20.9,0,0,0,6.2,0,1.43,0,,,0.003408,0,1.42,0,17.74,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,594,0,7.43643,0,34.45881516,0,26.9314,0,5.29,0,63.7,0,22.5,0,0,0,7.4,0,1.55,0,,,0.003247,0,1.108,0,15.45,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,792,0,6.676,0,34.40961414,0,26.998,0,5.11,0,77.07,0,25.2,0,0,0,11.3,0,1.7,0,,,0.001749,0,0.971,0,18.15,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,990,0,5.62149,0,34.38268328,0,27.1122,0,4.7,0,103.38,0,29,0,0,0,21.7,0,1.95,0,,,0.000909,0,0.753,0,9.88,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,1236,0,4.00635,0,34.37162427,0,27.2857,0,4.55,0,122.38,0,32.4,0,0,0,39.9,0,2.21,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,1482,0,3.1732,0,34.45741231,0,27.436,0,4.12,0,148.32,0,34.7,0,0,0,61.4,0,2.37,0,,,0.000389,0,0.502,0,6.7,0
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,1729,0,2.69822,0,34.54518684,0,27.5491,0,3.88,0,162.6,0,35.3,0,0,0,77.4,0,2.4,0,,,,,,,,
KH04_5,SX15,01/09/2005,04:18,-170.0012,-45.002,5165,1975,0,2.37765,0,34.61227497,0,27.6303,0,3.85,0,166.72,0,35.4,0,0,0,88.5,0,2.41,0,,,,,0.461,0,6.66,0
